pair,kind,named_dichotomy,carrier,input_type,target,metric,layer,value,corroboration_only,unit_of_analysis,reporting_order,statement,note
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,reason,midpoint_t,1,0.467752,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(reason) = 0.4678 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,reason,remainder_ratio,1,1.172901,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(reason) = 1.1729 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,reason,cosine_MA,1,0.273481,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(reason) = 0.2735 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,reason,cosine_MB,1,0.271585,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(reason) = 0.2716 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,reason,cosine_M_frameterm,1,0.288189,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(reason) = 0.2882 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,midpoint_t,1,0.484829,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(morality) = 0.4848 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,remainder_ratio,1,1.166338,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(morality) = 1.1663 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,cosine_MA,1,0.290964,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(morality) = 0.2910 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,cosine_MB,1,0.302873,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(morality) = 0.3029 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,cosine_M_frameterm,1,1.000001,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(morality) = 1.0000 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
